SiteCode,RefCode,Country,State,Municipality,Locality,Latitude,Longitude,Precision,Vegetation,VegType,Ecoregion,Domain,Elevation,1kmAlt,MeanAnnTemp,MeanAnnRain
BFA453,BFR135,United States,Arizona,Santa Cruz County,"White Oak Mine, Walker Canyon, Pajaritos Mtns, Santa cruz Co.",31.373431,-111.084257,Precise,,,,,,,,
BFA454,BFR136,Mexico,Puebla,Jolalpan,"UMA ""Rancho El Salado"" (coordenadas octagonales (UTM) x=22027300 / y=504350",,,Precise,,,,,,,,
BFA455,BFR137,Panama,Bocas del Toro,Cauchero,22 miles south of Changuinola (Bocas del Toro),9.125387,-82.484934,Precise,,,,,,,,
BFA456,BFR137,Panama,San Blas,Armila ,Armila (San Blas),8.660201,-77.450166,Not precise,,,,,,,,
BFA457,BFR137,Panama,Panama,Barro Colorado,Barro Colorado Island,9.152102,-79.846479,Precise,,,,,,,,
BFA458,BFR137,Panama,Panama,Panama City,Central Zone,,,Not precise,,,,,,,,
BFA459,BFR137,Panama,Los Santos,La Honda,Cerro Hoya (Los Santos),8.648288,-80.416848,Precise,,,,,,,,
BFA460,BFR137,Panama,Panama,Gamboa,Juan mina (Canal Zone),9.113227,-79.747846,Not precise,,,,,,,,
BFA461,BFR137,Panama,Los Santos,Los Santos,Los Santos Province,7.59093,-80.365865,Not precise,,,,,,,,
BFA462,BFR137,Panama,Darien,Palama,Rio Tuira (Darien),8.082039,-77.787823,Not precise,,,,,,,,
BFA463,BFR137,Panama,Bocas del Toro,Sibube,Sibubé (Bocas del Toro),9.583498,-82.806969,Not precise,,,,,,,,
BFA464,BFR138,Venezuela,Amazonas,La Esmeralda,"Amazonas, 108 km SEE, W Esmeralda side of Rio Orinoco",3.177853,-65.525922,Not precise,,,,,140,,,
BFA465,BFR138,Venezuela,Amazonas,Puerto Ayacucho,"Amazonas, 25 km SSE Puerto Ayacucho, Paria",5.489577,-67.433722,Precise,,,,,114,,,
BFA466,BFR138,Venezuela,Amazonas,La Esmeralda,"Amazonas, 84 km SSE Esmeralda, Boca Mavaca, Rio Orinoco",2.997794,-65.4048,Precise,,,,,185,,,
BFA467,BFR138,Venezuela,Amazonas,Manapire,"Amazonas, above maracay, W side Rio Manapiare",5.066521,-65.665258,Not precise,,,,,155,,,
BFA468,BFR138,Venezuela,Amazonas,Tamatama,"Amazonas, Casiquiare canal, Capibara",3.117797,-65.878693,Not precise,,,,,130,,,
BFA469,BFR138,Venezuela,Amazonas,La Esmeralda,"Amazonas, Rio Cunucunuma, Belen (Mouth of Caño Culebra)",3.737104,-65.738188,Not precise,,,,,150,,,
BFA470,BFR138,Venezuela,Amazonas,Tamatama,"Amazonas, Tamatama, Rio Orinoco",3.147528,-65.860429,Precise,,,,,135,,,
BFA471,BFR138,Venezuela,Apure,El Nula,"Apure, 3 km N Nula, Nulita",7.299623,-71.900546,Precise,,,,,,,,
BFA472,BFR138,Venezuela,Apure,El Nula,"Apure, 3 km NE Nula, La Chiricoa",7.301428,-71.88665,Precise,,,,,,,,
BFA473,BFR138,Venezuela,Apure,El Pinate,"Apure, 38 km NNW Puerto Paez, Rio Cinaruco",6.440587,-67.693341,Precise,,,,,76,,,
BFA474,BFR138,Venezuela,Apure,El Pesquero,"Apure, 46 km NE Puerto Paez near Hato Cariben, Rio Cinaruco",6.545508,-67.187039,Precise,,,,,76,,,
BFA475,BFR138,Venezuela,Bolivar,La Paragua,"Bolivar, 146 km S and 7 km E Ciudad Bolivar, Hato San Jose",6.749743,-63.520352,Precise,,,,,298,,,
BFA476,BFR138,Venezuela,Bolivar,Piar city,"Bolivar, 85 km SSE El Dorado at km 125",7.408591,-63.120958,Precise,,,,,826,,,
BFA477,BFR138,Venezuela,Caracas,Caracas,D.F. 4 km NNW Caracas,10.549024,-66.916353,Not precise,,,,,1465,,,
BFA478,BFR138,Venezuela,Falcon,Falcon,"Falcon, 19 km NW Urama (at road junction known as “Km 40”)",11.285529,-70.004034,Not precise,,,,,15,,,
BFA479,BFR138,Venezuela,Monagas,Caripe,"Monagas, 2 km N and 2 km W Caripe, Hda. San fernando",10.193143,-63.524859,Precise,,,,,1190,,,
BFA480,BFR138,Venezuela,Monagas,Caripe,"Monagas, 2 km N and 2 km W Caripe, Hda. Tucuseto",10.189816,-63.526216,Precise,,,,,854,,,
BFA481,BFR138,Venezuela,Monagas,Maturin,"Monagas, 55 km SE Maturin, Hato Santa Barbara,",9.460968,-62.756495,Precise,,,,,36,,,
BFA482,BFR138,Venezuela,Trujillo,Agua Viva,"Trujillo, 22 km N Valera near Aqua viva",9.561583,-70.603303,Precise,,,,,164,,,
BFA468,BFR139,Venezuela,Amazonas,Cuasiquare,"Amazonas,  Cuasiquare Canal (1 km down from Capibara)",3.117797,-65.878693,Not precise,,,,,130,,,
BFA483,BFR139,Venezuela,Amazonas,Manapire,"Amazonas, almost directly across Rio Manapiare from camp",8.371505,-66.251507,Not precise,,,,,155,,,
BFA469,BFR139,Venezuela,Amazonas,La Esmeralda,"Amazonas, Rio Cunucunuma, Belen (Mouth of Caño Culebra)",3.737104,-65.738188,Not precise,,,,,150,,,
BFA465,BFR139,Venezuela,Amazonas,Puerto Ayacucho,"Amazonas, Paria, 25 km SEE Puerto Ayacucho",5.489577,-67.433722,Precise,,,,,114,,,
BFA484,BFR139,Venezuela,Amazonas,Manapire,"Amazonas, San Juan, Rio Manapiare",8.329859,-66.185102,Not precise,,,,,155,,,
BFA485,BFR139,Venezuela,Falcon,Cataparida,"Falcón, Capatarida",11.173744,-70.621122,Not precise,,,,,40,,,
BFA486,BFR139,Venezuela,Miranda,Puerto Tuy,"Miranda, 5 km E Rio Chico, Puerto Tuy",10.131373,-66.821898,Not precise,,,,,NA,,,
BFA487,BFR139,Venezuela,Monagas,La Quintera,"Monagas, Mata de Bejuco, 54 km SE Maturin",9.517391,-62.734993,Precise,,,,,18,,,
BFA488,BFR140,Brazil,Sao Paulo,Ubatuba,Ubatuba,-23.433794,-45.085956,Precise,,,,,,,,
BFA489,BFR140,Brazil,Minas Gerais,Belo Horizonte,Petrolina,-20.00146,-44.093706,Precise,,,,,,,,
BFA490,BFR140,Brazil,Minas Gerais,Lassance,Lassance,-17.886552,-44.576407,Precise,,,,,,,,
BFA491,BFR141,Peru,Santa Maria de Nieva,Santa Maria de Nieva,"Poblado Wawico, debajo del puente que cruza el río Marañón",-4.593259,-77.865526,Not precise,,,,,,,,
BFA492,BFR141,Peru,Condorcanqui,Condorcanqui,"Poblado Urakusa, debajo del puente que cruza el río Marañón",-4.59392,-77.862578,Not precise,,,,,,,,
BFA493,BFR142,Mexico,Oxaca,Oaxaca,Cañon del Rio de Las Vueltas,16.890698,-96.750592,Not precise,,,,,,,,
BFA494,BFR142,Mexico,Federal Distric,Mexico City,"Contreras, cerca de Xitle",19.332614,-98.994882,Precise,,,,,,,,
BFA495,BFR142,Mexico,San Luis Potosi,El Puerto,Cueva de Huichihuayan,21.59811,-99.096936,Precise,,,,,,,,
BFA496,BFR142,Mexico,Tamaulipas,La Azufrosa,Cueva de Los Cuarteles Aldama,22.99356,-98.151751,Precise,,,,,,,,
BFA497,BFR142,Mexico,Tamaulipas,Tamaulipas,Cueva de Pachón,24.187967,-98.87943,Not precise,,,,,,,,
BFA498,BFR142,Mexico,San Luis Potosi,El Pujal,"Cueva Grande, El Pujal",21.829062,-98.943097,Not precise,,,,,,,,
BFA499,BFR142,Mexico,Oaxaca,Cuicatlan District,Cuicatlán,17.800203,-96.96017,Not precise,,,,,,,,
BFA500,BFR142,Mexico,Mexico,La Puerta de Santiago,En Las Grutas de “La Estrella” a 10 km de Tonatico,18.747077,-99.63184,Precise,,,,,,,,
BFA501,BFR142,Mexico,Chiapas,Tuxtla Gutierrez,Gruta “La Chapa” a 4 km al noroeste de Tuxtla Gutierrez,16.804505,-93.166702,Precise,,,,,,,,
BFA502,BFR142,Mexico,San Luis Potosi,San Luis Potosi,Hacienda del Canal,22.15545,-100.98644,Not precise,,,,,,,,
BFA503,BFR142,Mexico,Campeche,Camapeche,Hospital Ciudad del Carmen,18.646769,-91.821845,Precise,,,,,,,,
BFA504,BFR142,Mexico,Morelos,Huajintlán,Huajintlán,18.609722,-99.424444,Precise,,,,,,,,
BFA505,BFR142,Mexico,Chiapas,Palenque,Palenque,17.522929,-91.98732,Precise,,,,,,,,
BFA506,BFR142,Mexico,Veracruz,Presidio,Presidio,18.682279,-96.768004,Precise,,,,,,,,
BFA507,BFR142,Mexico,Tamaulipas,Tampico,Tampico,22.233104,-97.861099,Precise,,,,,,,,
BFA508,BFR143,Colombia,Casanare,Trinidad,Reserva Natural La Palmita en la vereda La Cañada,5.420277778,-71.59972222,Precise,bosques semideciduos asociados a los caños y ríos,,,,157,,,
BFA509,BFR144,Mexico,Oaxaca,Chiltepec,8 km of Chiltepec,17.879365,-96.154966,Not precise,,,,,,,,
BFA510,BFR144,Brazil,Parana,Palmeira,Palmeira,-25.41777,-49.998837,Precise,,,,,,,,
BFA511,BFR145,Brazil,Rio de Janeiro,Rio de Janeiro,"Bom Retiro, farm private Natural Heritage Reserve (RPPN) located approximately 140 km from the city of Rio de Janeiro, southeastern Brazil",-22.45,-42.3,Precise,Atlantic Forest vegetation,,,,,,,
BFA512,BFR146,Mexico,Nuevo Leon ,Cerritos,La Cueva,25.52333333,-100.1944444,Precise,matorral submontano y bosque de Quercus,,,,600,,,
BFA513,BFR147,Peru,Arequipa,Arequipa,Unnamed mine,-15.766074,-72.086413,Not precise,,,,,,,,
BFA158,BFR147,Mexico,Tamaulipas,Tamauín ,Cueva Taninul I,21.93687,-98.888969,Precise,NA,Mixed forest,Veracruz moist forests,Mesoamerica,NA,52,25.1,1201
BFA514,BFR147,Dominican Republic,Los Haitises National Park,,Cueva Kavirma,19.064172,-69.450678,Not precise,,,,,,,,
BFA515,BFR147,Dominican Republic,Barahona,Los Patos,Cueva de los Tainos,17.958448,-71.184493,Precise,,,,,,,,
BFA516,BFR147,Dominican Republic,Pedernales,Boca de Yuma,Cueva Verna,18.375682,-68.615289,Precise,,,,,,,,
BFA517,BFR147,Dominican Republic,Enriquillo,Bahoruco,Cueva de Peter,18.486534,-71.418337,Not precise,,,,,,,,
BFA518,BFR147,Dominican Republic,Enriquillo,Bahoruco,Cueva de los Murciélagos de la Cabeza del Río Guayabal,18.777438,-70.778764,Not precise,,,,,,,,
BFA519,BFR147,Dominican Republic,Santa Cruz de El Seibo,El Seibo,"El Seibo, Los Haitises",18.765304,-69.038905,Not precise,,,,,,,,
BFA520,BFR147,Mexico,Tamaulipas,Tamaulipas,Cueva Florida,23.333854,-98.944133,Not precise,,,,,,,,
BFA216,BFR147,United States,Puerto Rico,Arecibo,Cueva Culebrones,18.444247,-66.646407,Not precise,,,,,,,,
BFA521,BFR147,United States,Puerto Rico,Mona Island,Cueva Caballos,18.082905,-67.892747,Not precise,,,,,,,,
BFA522,BFR148,Brazil,Rio de Janeiro,Rio de Janeiro,Parque Natural Municipal da Freguesia,-22.94694444,-43.34305556,Precise,"Bosque da Freguesia, floresta ombrófila densa de baixada",,,,,,,
BFA523,BFR149,Brazil,Piauí,Altos-Piauí,Floresta Nacional dos Palmares (FLONA PALMARES),-5.058333333,-42.59638889,Precise,,,,,,,,
BFA524,BFR150,Argentina,Corrientes,San Martín,Colonia Carlos Pellegrini,-28.53333333,-57.16666667,Precise,,,,,,,,
BFA525,BFR151,Argentina,Corrientes,Islas Apipé,Isla Apipé Grande,-27.5,-56.9,Precise,,,,,,,,
BFA526,BFR151,Argentina,Corrientes,Puerto Valle,"Ituzaingó, Perto Valle",-27.61666667,-56.38333333,Precise,,,,,,,,
BFA527,BFR152,Mexico,Morelos,Tepoztlan,Cueva de Ocotitlan,19.012624,-99.061373,Not precise,,,,,,,,
BFA528,BFR153,United States,Illinois,Hardin County,Limestone cave approximately one-half mile north of Rosiclare,37.438492,-88.344539,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Ancon,Under fig tree,8.95,-79.56666667,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Balboa Heights,Under fig tree,8.959805,-79.563812,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Barro Colorado,Forest clearing,9.15,-79.85,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Frijoles,Forest trail,9.160675,-79.824397,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Gamboa,Under fig tree,9.1,-79.7,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Ft. Kobber,Abandoned bunker,8.9,-79.6,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Madden forest,Forest clearing,9.083333333,-79.65,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Ft. Sherman,Wet forest,9.35,-79.95,Precise,,,,,,,,
BFA529,BFR154,Panama,Canal Zone,Summit,Botanical park (Parque Municipal Summit),9.05,-79.66666667,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Seropedica,Refugio 1-(DPA): Departamento de Parasitologia Animal na Universidade Federal Rural do rio de Janeiro,-22.759425,-43.67814722,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Seropedica,"Refugio 2-(SF): Barrio Sá Freire, casa abandonada",-22.76961944,-43.71130278,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Nova Iguaçu,"Refugio 3-(DB): Barrio Tinguá, em frente a praça Barão do Tinguá, Deposito de bebidas",-22.59083611,-43.41530278,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Nova Iguaçu,"Refugio 4-(OC): Barrio Tinguá, em frente a praça Barão do Tinguá, oco de um exemplar de sibipiruna (Caesalpinia pluviosa Benth)",-22.59108611,-43.41505278,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Nova Iguaçu,"Refugio 5-(REBIO): Barrio Tinguá, no telhado da casa da companhia Estadual de Aguas e Esgotos (CEDAE) no interior da Reserva Biológica do Tinguá",-22.57998611,-43.43584444,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Nova Iguaçu,"Refugio 6-(GR): Barrio Tinguá, casa abandonada em área perteneciente á REBIO-Tinguá, as margens do Rio Tinguá",-22.59001944,-43.42983056,Precise,,,,,,,,
BFA530,BFR155,Brazil,Rio de Janeiro,Guapimirim,Refugio 7-(GP): Forro de uma casa,-22.51821667,-42.97495278,Precise,,,,,,,,
BFA531,BFR156,Canada,British Columbia,Duncan,Duncan,48.778691,-123.707942,Not precise,,,,,,,,
BFA532,BFR156,Canada,British Columbia,Vernon,Okanagan Landing,50.239576,-119.338854,Precise,,,,,,,,
BFA533,BFR156,Canada,British Columbia,Osoyoos,Osoyoos,49.032304,-119.468163,Not precise,,,,,,,,
BFA534,BFR156,Canada,British Columbia,Lake Country,Oyama,50.106354,-119.409012,Not precise,,,,,,,,
BFA535,BFR156,Canada,British Columbia,Summerland,Summerland,49.603237,-119.683417,Not precise,,,,,,,,
BFA536,BFR156,Canada,British Columbia,Vancouver,Vancouver,49.282729,-123.120738,Not precise,,,,,,,,
BFA537,BFR156,Canada,British Columbia,Vernon,Vernon,50.267014,-119.272011,Not precise,,,,,,,,
BFA538,BFR156,United States,Arizona,Cochise County,Southwest Research Station,31.883926,-109.205909,Precise,,,,,,,,
BFA539,BFR156,United States,Georgia,Thomas County,Thomas County,30.841744,-83.847368,Not precise,,,,,,,,
BFA540,BFR156,United States,Montana,Lake county,"Yellow Bay, Flatheadlake",47.875668,-114.029093,Precise,,,,,,,,
BFA541,BFR156,United States,Oklahoma,Cimarron County,"Pigeon Cave three miles east, one mile north Kenton",36.917623,-102.909159,Precise,,,,,,,,
BFA542,BFR156,United States,Oklahoma,Greer County,Reed Cave system,34.931527,-99.463134,Not precise,,,,,,,,
BFA543,BFR156,United States,Oregon,Con Canyon,Con Canyon,44.151366,-120.840177,Not precise,,,,,,,,
BFA544,BFR156,United States,Oregon,Harney County,Malheur Lake,43.296052,-118.733233,Precise,,,,,,,,
BFA545,BFR156,United States,Oregon,Wallowa County,Wallowa Lake,45.304415,-117.222095,Precise,,,,,,,,
BFA546,BFR156,United States,Utah,Cache County,Logan Cave,41.813665,-111.625066,Precise,,,,,,,,
BFA547,BFR156,United States,Utah,Grand County,"Dewey Bridge, Colorado River",38.811737,-109.304517,Precise,,,,,,,,
BFA548,BFR156,United States,Utah,Servier Co,Fish Lake,38.547222,-111.725413,Precise,,,,,,,,
BFA549,BFR156,United States,Utah,Wayne Co.,Wayne Co.,38.333703,-110.807609,Not precise,,,,,,,,
BFA550,BFR156,United States,Utah,Webwe Co,Webwer Co,41.20504,-111.947543,Not precise,,,,,,,,
BFA551,BFR156,United States,Washington,San Juan County,Blakely Island,48.516327,-122.878331,Precise,,,,,,,,
BFA552,BFR156,United States,Washington,Skagit County,Cypress Island,48.572045,-122.707415,Precise,,,,,,,,
BFA553,BFR156,United States,Washington,Washigton ,St george,47.750928,-120.739344,Precise,,,,,,,,
BFA554,BFR157,Canada,British Columbia,Okanagan,Okanagan,49.938249,-119.571412,Not precise,,,,,,,,
BFA555,BFR157,United States,Idaho,Bonner County,Bulding at Hope,48.248212,-116.307995,Precise,,,,,,,,
BFA556,BFR157,United States,Idaho,Ada County,"Hig by Cave, 25-30 miles southeast of Boise",43.326603,-115.862144,Precise,,,,,,,,
BFA557,BFR157,United States,Nevada,Washoe County,East shore of Pyramid Lake,40.056018,-119.44928,Precise,,,,,,,,
BFA558,BFR157,United States,New Mexico,Bernalillo County,Alburquerque,35.079233,-106.651349,Not precise,,,,,,,,
BFA559,BFR157,United States,Oregon,Harney County,Catlow Valey,42.563496,-119.058256,Not precise,,,,,,,,
BFA560,BFR157,United States,Oregon,Harney County,Malheur Lake,43.27555,-118.847797,Not precise,,,,,,,,
BFA561,BFR157,United States,Washington,Grant County,Leonore Lake,47.486412,-119.507731,Precise,,,,,,,,
BFA562,BFR157,United States,Washington,Thurston County,Thuston County,46.864575,-122.769598,Not precise,,,,,,,,
BFA563,BFR157,Mexico,Colima,Armeria,Five miles southeast of Armeria,18.884069,-103.908824,Precise,,,,,,,,
BFA564,BFR157,Mexico,Nayarit,Mecatan,eight miles east of San Blas,21.538035,-105.151387,Precise,,,,,,,,
BFA565,BFR158,Bahama island,Inagua Great,Matthew Town,"Cave 5.5 miles E. Matthew Town, (Great) Inagua Island",20.958984,-73.562069,Precise,,,,,,,,
BFA566,BFR158,Bahama island,Long Island,Long Island,Long Island,23.176424,-75.096155,Not precise,,,,,,,,
BFA567,BFR158,Cuba,Banes,Banes,Banes,20.957036,-75.719704,Not precise,,,,,,,,
BFA568,BFR158,Cuba,Isla de la Juventud,Isla de la Juventud,"Barrigonal de Arroyo Grande, Santa fé, Isla de Pinos ",21.703561,-82.826838,Precise,,,,,,,,
BFA569,BFR158,Cuba,Caibarien,Caibarien,Caibarien,22.48991,-79.492893,Not precise,,,,,,,,
BFA570,BFR158,Cuba,Soledad,Soledad,"Cantabria Cave, near Soledad",20.445151,-75.467021,Not precise,,,,,,,,
BFA571,BFR158,Cuba,Banes,Banes,"Cave of Aguasgordas, near Banes",20.957802,-75.719148,Not precise,,,,,,,,
BFA572,BFR158,Cuba,Banes,Banes,"Cave of four hundred roses, near Banes",20.959042,-75.733611,Not precise,,,,,,,,
BFA573,BFR158,Cuba,Provincia Camagüey,Cairije,"Cueva Bonito cairije, sierra cubitas, Provincia Camagüey",21.633282,-77.680622,Precise,,,,,,,,
BFA574,BFR158,Cuba,Sancti Spiritus,Mayajigua,"Cueva de Ambrosio, Mayajigua, Prov. Las Villas",23.192607,-81.162968,Precise,,,,,,,,
BFA575,BFR158,Cuba,Sancti Spiritus,Mayajigua,"Cueva de Colon, Mayajigua, Prov. Las Villas",22.232233,-79.070155,Not precise,,,,,,,,
BFA576,BFR158,Cuba,Isla de la Juventud,Isla de la Juventud,"Cueva de Punta del Este, Isla de Pinos",21.561897,-82.558624,Precise,,,,,,,,
BFA577,BFR158,Cuba,Provincia Matanza,Camarioca,"Cueva de Sta. Catalina, Camarioca, Prov. Matanzas",23.087623,-81.414936,Precise,,,,,,,,
BFA578,BFR158,Cuba,Provincia Artemisa,Guanajay,"Cueva de Wiliam Palmer, Guanajay, Prov. Pinar del Río",22.922159,-82.686145,Not precise,,,,,,,,
BFA579,BFR158,Cuba,Isla de la Juventud,Isla de la Juventud,"Cueva del Abono, Sierra des Casa, Isla de Pinos",21.758572,-82.859155,Not precise,,,,,,,,
BFA580,BFR158,Cuba,Isla de la Juventud,Punta del Este,"Cueva del Cayame, Punta del Este, Isla de Pinos",21.562258,-82.559013,Not precise,,,,,,,,
BFA581,BFR158,Cuba,Provincia La Habana,Tapaste,"Cueva del Indio, Tapaste, Provincia Habana",23.023091,-82.136012,Not precise,,,,,,,,
BFA582,BFR158,Cuba,Provincia La Habana,Habana,"Cueva del Mudo, Habana, Prov. La Habana",23.113716,-82.376005,Not precise,,,,,,,,
BFA583,BFR158,Cuba,Sancti Spiritus,Mayajigua,"Cueva del Promontorio, Mayajigua, Prov. Las Villas",22.233442,-79.066455,Not precise,,,,,,,,
BFA584,BFR158,Cuba,Sancti Spiritus,Punta de Caguanes,"Cueva Grande de Caguanes, Punta de Caguanes, Prov. Las Villas",22.272146,-78.891366,Not precise,,,,,,,,
BFA585,BFR158,Cuba,Isla de la Juventud,Pedernales,"Cueva Los Murciélagos, Pedernales, Isla de Pinos",21.532501,-82.858232,Not precise,,,,,,,,
BFA586,BFR158,Cuba,Sancti Spiritus,Mayajigua,"Cueva Nueva, Mayajigua, Prov. Las Villas",22.232232,-79.070155,Not precise,,,,,,,,
BFA587,BFR158,Cuba,Cuba,Cuba,El Beral,21.796544,-79.019882,Not precise,,,,,,,,
BFA588,BFR158,Cuba,Soledad,Soledad,Gaibairo Cave near Soledad,20.445151,-75.467021,Not precise,,,,,,,,
BFA589,BFR158,Cuba,Soledad,Soledad,"Gavilan Cave, Soledad",20.445151,-75.467021,Not precise,,,,,,,,
BFA590,BFR158,Cuba,Guanajay,Guanajay,Guanajay,21.796544,-79.019882,Not precise,,,,,,,,
BFA591,BFR158,Cuba,Sancti Spiritus,Trinidad,"Hotel Las Cuevas, Trinidad, Prov. Las Villas",21.805658,-79.976795,Precise,,,,,,,,
BFA592,BFR158,Cuba,Provincia La Habana,La Habana,Rincon de Guanabo,23.160674,-82.147968,Precise,,,,,,,,
BFA593,BFR158,Cuba,Santiago de Cuba,Santiago de Cuba,Santiago de Cuba,20.016936,-75.830166,Not precise,,,,,,,,
BFA594,BFR158,Cuba,Soledad,Soledad,Soledad,20.445151,-75.467021,Not precise,,,,,,,,
BFA595,BFR158,Cuba,Soroa,Soroa,"Soroa, provincia Pinar del Río",22.770304,-82.998537,Not precise,,,,,,,,
BFA596,BFR158,Cuba,Cuba,Cuba,Tabajo,21.542321,-77.840696,Not precise,,,,,,,,
BFA597,BFR158,Cuba,Trinidad,Trinidad,Trinidad,21.796148,-79.980226,Not precise,,,,,,,,
BFA598,BFR158,Cuba,Soledad,Soledad,"Vilches cave, Soledad",20.445151,-75.467021,Not precise,,,,,,,,
BFA599,BFR158,Dominican Republic,San Juan de la Maguana,San Juan de la Maguana,"8 miles north, San Juan de Maguagua",18.938532,-71.224143,Precise,,,,,,,,
BFA600,BFR158,Dominican Republic,Camagüey,,"Caonao, Cunagua, Prov. Camagüey",19.225315,-70.513536,Not precise,,,,,,,,
BFA601,BFR158,Dominican Republic,Santo Domingo,Santo Domingo,"Cueva 1 to 2 miles W., Hotel Embajador, Santo Domingo",18.45508,-69.964395,Precise,,,,,,,,
BFA602,BFR158,Dominican Republic,Samana Province,Samana,"Cueva Bano Seco, Samana peninsula",19.253282,-69.404365,Not precise,,,,,,,,
BFA603,BFR158,Dominican Republic,Santiago Rodriguez,Moncion,"Cueva Clavijo, Moncion",19.413508,-71.152277,Not precise,,,,,,,,
BFA604,BFR158,Dominican Republic,La Altagracia,Boca de Yuma,"Cueva de Bote, boca de Yuma",18.37854,-68.611164,Not precise,,,,,,,,
BFA605,BFR158,Dominican Republic,La Altagracia,Lagunas de Nisibon,Cueva de los Chivos (Nisibon),18.834505,-68.669293,Not precise,,,,,,,,
BFA606,BFR158,Dominican Republic,Hatomayor,Hatomayor del Rey,"Cueva Doña Ana, Hatomayor",18.763543,-69.254974,Not precise,,,,,,,,
BFA607,BFR158,Dominican Republic,Puerto Plata,Puerto Plata,"Cueva El Gallo, em Puerto Plata",19.780747,-70.687088,Not precise,,,,,,,,
BFA608,BFR158,Dominican Republic,Samana,Samana,"Cueva Emilio, Samana",19.205832,-69.336295,Not precise,,,,,,,,
BFA609,BFR158,Dominican Republic,Arenoso,Arenoso,"Cueva Guaruguo, Arenoso",19.187593,-69.860485,Not precise,,,,,,,,
BFA610,BFR158,Dominican Republic,Samana ,Samana,"Cueva John Delgado, Samana",19.205782,-69.336349,Not precise,,,,,,,,
BFA611,BFR158,Dominican Republic,Santiago Rodriguez,Moncion,"Cueva Jugres, Moncion",19.413508,-71.152278,Not precise,,,,,,,,
BFA612,BFR158,Dominican Republic,Samana,Samana,"Cueva La Caledan, Samana",19.205837,-69.336295,Not precise,,,,,,,,
BFA613,BFR158,Dominican Republic,San Pdero de Macoris,El Soco,Cueva la maravilla,18.451452,-69.160466,Precise,,,,,,,,
BFA614,BFR158,Dominican Republic,Monte Plata,Sabana Grande de Boyá,"Cueva los Arroyos, Sabana Grande de Boya",18.943646,-69.791239,Not precise,,,,,,,,
BFA615,BFR158,Dominican Republic,Azua,Las Charcas,"Cueva Los Indies, Cervicos",18.435286,-70.594139,Not precise,,,,,,,,
BFA616,BFR158,Dominican Republic,Maria Trinidad Sanchez,Río San Juan,"Cueva Los murciélagos, Río San Juan (Del norte)",19.635512,-70.07432,Not precise,,,,,,,,
BFA617,BFR158,Dominican Republic,La Vega,Canabon,Cueva Los Patos No. 2,19.021349,-70.485562,Not precise,,,,,,,,
BFA618,BFR158,Dominican Republic,Samana,Samana,"Cueva Vicenti, in Samana",19.205837,-69.336295,Not precise,,,,,,,,
BFA619,BFR158,Dominican Republic,Maria Trinidad Sanchez,Nagua,La Entrada,19.551215,-69.9059,Not precise,,,,,,,,
BFA620,BFR158,Dominican Republic,San Cristobal,Nigua,La Hacienda Nigua,18.314413,-70.097085,Precise,,,,,,,,
BFA621,BFR158,Dominican Republic,Barahona,Los Patos,Los Patos,17.957022,-71.184563,Not precise,,,,,,,,
BFA622,BFR158,Dominican Republic,Santo Domingo,Santo Domingo,"Near Hotel Embajador, Santo Domingo",18.452034,-69.934588,Not precise,,,,,,,,
BFA623,BFR158,Dominican Republic,Santo Domingo,Santo Domingo,Pomier Borbon,18.46736,-70.135322,Precise,,,,,,,,
BFA624,BFR158,Dominican Republic,Santo Domingo,Santo Domingo,Santo Domingo,18.486054,-69.931252,Not precise,,,,,,,,
BFA625,BFR158,El Salvador,La Libertad,Santa Tecla,"Cueva del Cura, 9 km E., La Libertad",13.675273,-89.277782,Precise,,,,,,,,
BFA626,BFR158,El Salvador,La Libertad,Sonsonata,"hacienda Chilata, Sonsonante",13.709965,-89.728615,Not precise,,,,,,,,
BFA627,BFR158,Guatemala,Escuintla,Escuintla,"Cueva de Los Ladrones, Finca Los Arcos",14.300925,-90.788183,Not precise,,,,,,,,
BFA628,BFR158,Guatemala,Alta Verapaz,San Agustín Lanquín ,"Cueva de Lanquin, Lanquin, Alta Vera Paz",15.581222,-89.988461,Precise,,,,,,,,
BFA629,BFR158,Jamaica,Kingston,Kingston,"Saint Andrew, Ferry",18.016046,-76.866854,Not Precise,,,,,,,,
